RIP1	RIP2	RIP3	RIP4	RIP5	RIP6	ID	seqnames	start	end	GeneID	
15362	4.644617872	3.731635113	3.434322971	3.758228202	3.121088372	3.13249887	ref19201	chr9	98865403	98865965	Prr23a3
15363	4.730713288	4.302351364	3.984371575	4.086920703	3.544221176	3.244882286	ref19202	chr9	99039447	99039847	Pik3cb
15364	-0.016236394	-1.593568113	-1.647065355	0.668880716	0.049770968	-0.448815854	ref19203	chr9	99313100	99313792	Esyt3
15365	3.65094087	4.541324872	4.727974076	4.446154299	4.532061121	4.462439934	ref19204	chr9	99493741	99494141	Armc8
15366	3.692400477	3.426780532	2.600862158	2.165712306	1.634733468	1.193290554	ref19205	chr9	99520220	99520620	Armc8
15367	6.840362047	6.435342545	5.822867123	5.05814158	4.297698481	4.270002394	ref19206	chr9	99583728	99584128	Dbr1
15368	4.934508491	4.70355659	4.310451313	2.938578852	2.447647916	2.383306973	ref19207	chr9	100458506	100459227	Il20rb
15369	5.697500146	4.797187106	4.598147773	4.403439812	3.956661563	3.669181356	ref19208	chr9	100495401	100495801	Nck1
15370	5.825997532	5.622075188	5.281981654	5.014655553	4.566535761	4.387903987	ref19209	chr9	100497525	100497925	Nck1
15371	0.273270223	0.779890282	1.100168574	0.603292374	0.990064722	0.982523458	ref19210	chr9	100840648	100841715	Stag1
15372	2.428548448	2.185405007	2.23208025	1.835239102	1.873740604	1.837706905	ref19211	chr9	100925225	100925625	Stag1
15373	-1.311692278	-2.731071637	-0.206492764	-2.015617458	-1.989757396	-2.685855051	ref19212	chr9	100935562	100935962	Stag1
15374	3.946552527	1.935684955	4.508475728	3.248489982	3.193464428	3.102979783	ref19213	chr9	100940232	100940632	Stag1
15375	7.442891595	6.239897023	7.285782111	6.38587161	6.23638716	6.171681696	ref19214	chr9	100940648	100941945	Stag1
15376	7.124072676	7.164049181	6.882644061	6.355069948	6.041828947	5.850530945	ref19215	chr9	101074990	101075390	Msl2
15377	6.198262625	5.496784936	5.621058872	5.472796554	5.089431055	5.027408707	ref19216	chr9	101100575	101101316	Msl2
15378	8.739516663	8.005499416	8.098488929	7.910254837	7.551769489	7.41612062	ref19217	chr9	101101410	101101810	Msl2
15379	5.649888959	5.08014248	5.338370017	4.847683869	4.42340037	4.491208486	ref19218	chr9	101101834	101102234	Msl2
15380	0.655140858	-0.529437776	1.774398413	-0.430654958	-0.767364975	-0.066945219	ref19219	chr9	101121390	101121790	Ppp2r3a
15381	1.943121621	0.438853364	2.556806978	0.731616471	0.332170698	0.773576567	ref19220	chr9	101122095	101122495	Ppp2r3a
15382	2.879927795	3.300147093	3.061279561	1.44381416	1.498529085	1.562072462	ref19221	chr9	101122678	101123078	Ppp2r3a
15383	1.206156027	-1.146109136	1.522859646	1.199395433	0.906406793	0.656537146	ref19223	chr9	101132390	101133319	Ppp2r3a
15384	1.97034309	1.213786809	1.988523218	0.462429838	0.049770968	0.572879217	ref19225	chr9	101155512	101155912	Ppp2r3a
15385	5.085301632	4.62823868	5.223299364	5.247148564	5.218612458	5.126092982	ref19226	chr9	101211190	101212331	Ppp2r3a
15386	-0.127267707	-0.805072219	1.567947536	0.035008615	0.817597526	0.48406995	ref19227	chr9	101218487	101218887	Ppp2r3a
15387	-0.24756194	0.232402487	0.971844477	-2.501044285	-2.837754303	-1.792770255	ref19228	chr9	102194746	102195146	Ephb1
15388	4.934508491	5.067238145	4.927122674	4.074873076	3.940979941	3.68918438	ref19229	chr9	102720192	102720592	Amotl2
15389	5.765123319	5.630872137	5.383207656	4.760110387	4.042441426	3.930956316	ref19230	chr9	102731708	102732396	Amotl2
15390	6.334129883	5.663819729	5.739105083	5.115136946	4.434642206	4.430117512	ref19231	chr9	102732564	102732964	Amotl2
15391	2.123693867	2.39821138	2.115435331	0.462429838	-0.301701403	0.52915784	ref19232	chr9	102870623	102871023	Ryk
15392	4.102320216	4.806535054	4.249483296	2.97792752	2.447647916	2.661608136	ref19233	chr9	103190015	103190415	Srprb
15393	7.512832591	6.907364277	6.969220918	6.755872011	6.404943465	6.152898668	ref19234	chr9	103354551	103354951	Cdv3
15394	6.839439607	6.329083858	6.466676811	6.485935424	6.135512558	5.953356436	ref19235	chr9	103355063	103355463	Cdv3
15395	8.635213997	7.300422812	7.261970512	6.797705662	6.319592632	6.114582669	ref19236	chr9	103355565	103356586	Cdv3
15396	4.941403104	3.862879647	3.539933159	2.990808811	2.307923152	2.478333581	ref19237	chr9	103359823	103360223	Cdv3
15397	7.125586919	6.559408061	6.183110274	5.468198319	5.06069593	5.043037242	ref19238	chr9	103363871	103364271	Cdv3
15398	2.523496852	1.322039699	1.611668913	0.386480985	-0.030399381	-0.135657969	ref19239	chr9	103546303	103546703	Gm32743
15399	5.359446666	4.404381147	4.752594043	4.923541941	4.475128652	4.381771374	ref19240	chr9	104046910	104047310	Uba5
15400	5.551930864	4.275675195	5.09824882	5.184054887	4.813297388	4.811711696	ref19241	chr9	104151740	104152140	Dnajc13
15401	3.423632958	2.065941341	3.898726548	3.248489982	2.984975845	3.02642628	ref19242	chr9	104224934	104226445	Dnajc13
15402	-0.864233301	-1.352560014	-0.994988659	0.306310637	0.332170698	-0.283756608	ref19243	chr9	104228071	104228471	Dnajc13
15403	1.858232724	1.055524725	0.069141679	1.059670669	0.455027446	0.810570775	ref19244	chr9	105130042	105130442	Nudt16
15404	4.355580576	4.248496463	4.214464707	3.467046467	3.530315574	3.367876933	ref19245	chr9	105396972	105397372	Aste1
15405	3.500339131	3.218463296	3.505581655	2.022517671	1.959258675	2.345993815	ref19246	chr9	105397414	105397814	Aste1
15406	6.125965232	6.070475066	5.945391682	5.504580264	5.382382144	5.122419664	ref19247	chr9	105412678	105413078	Atp2c1
15407	2.505000509	2.33070456	2.664520795	1.24311681	0.990064722	1.301205893	ref19248	chr9	105447920	105448320	Atp2c1
15408	5.873633696	5.1005523	5.647555393	4.752566866	4.373647334	4.387903987	ref19249	chr9	105644286	105644686	Pik3r4
15409	4.669745271	4.511149758	4.323656852	4.019377963	3.987522527	3.708913851	ref19250	chr9	105648476	105648876	Pik3r4
15410	5.910992869	5.439854888	5.62639725	5.322959765	4.955361252	4.770059227	ref19251	chr9	105650347	105650845	Pik3r4
15411	1.206156027	1.912784553	2.145492565	1.746883228	0.990064722	1.165001509	ref19252	chr9	105653771	105654171	Pik3r4
15412	4.488619367	3.718489737	3.835598569	3.439122465	2.922466643	2.796808874	ref19253	chr9	105687144	105687544	Pik3r4
15413	2.171390609	2.241621017	1.611668913	1.285552076	0.906406793	1.326968989	ref19254	chr9	105875480	105875880	Col6a5
15414	2.171390609	2.204388111	1.522859646	1.44381416	1.41017321	0.84664003	ref19255	chr9	105990396	105990796	Col6a4
15415	2.428548448	2.554330582	2.488094228	2.022517671	1.581784589	1.625731099	ref19256	chr9	106000439	106000839	Col6a4
15416	2.467280843	2.6543594	1.920619154	1.80638424	0.862685415	0.773576567	ref19257	chr9	106013222	106013917	Col6a4
15417	3.86912104	4.158888562	3.967644489	3.981158641	3.85990833	3.926750205	ref19258	chr9	106074871	106075641	Col6a4
15418	2.21756079	1.688467254	2.25982524	3.860022203	3.175707957	3.161426055	ref19259	chr9	106076894	106077634	Col6a4
15419	3.211869678	3.587245204	2.62239532	3.259176661	2.692066644	2.567485958	ref19260	chr9	106155248	106155648	Glyctk
15420	6.046659225	5.508288213	5.121118969	5.517990384	4.861297541	4.825332836	ref19261	chr9	106188684	106189084	Wdr82
15421	4.808192041	4.266672389	4.126780304	2.97792752	1.660496565	1.745194766	ref19262	chr9	106215027	106215427	Twf2
15422	4.071226447	3.308944042	2.98020795	2.489910575	1.806101887	1.472574311	ref19263	chr9	106373660	106374420	Dusp7
15423	4.61904506	4.556179006	4.11922691	3.974689145	3.367794608	3.161426055	ref19264	chr9	106693110	106693510	Rad54l2
15424	5.589723188	5.819675148	5.29544915	4.601193908	4.137233809	4.055611935	ref19265	chr9	106838253	106838653	Vprbp
15425	6.552493867	6.019132872	6.083768655	5.774149048	5.117605002	4.983536231	ref19266	chr9	106858534	106858934	Vprbp
15426	5.109990064	4.448837453	4.025359987	3.599092386	3.480562538	2.994630061	ref19267	chr9	106865447	106865847	Vprbp
15427	6.653567295	6.335555772	5.947525846	5.360663001	5.072738529	4.758272437	ref19268	chr9	106884232	106884632	Rbm15b
15428	8.510081704	7.94046943	7.603909749	7.531552509	6.759553388	6.814844586	ref19269	chr9	106884744	106885144	Rbm15b
15429	4.754396913	5.254201077	4.570719285	3.301148931	2.53380456	3.2106936	ref19270	chr9	106885809	106886209	Rbm15b
15430	6.310359542	6.676196127	6.669054521	4.933583942	4.3929867	4.243191958	ref19271	chr9	106888948	106889348	Manf
15431	1.111519153	0.728359981	1.695326842	0.035008615	-0.767364975	0.234710481	ref19272	chr9	107111403	107111803	Dock3
15432	1.943121621	1.715184593	2.46444296	1.552067051	1.440230444	0.949733523	ref19273	chr9	107155999	107156603	Dock3
15433	3.413751446	2.126909358	3.409765867	3.824486046	3.650889237	3.02642628	ref19274	chr9	107175129	107175806	Dock3
15434	6.343269158	4.919980054	5.953909463	6.71860828	6.458244159	6.372136672	ref19275	chr9	107179771	107180171	Dock3
15435	2.646728618	2.430816045	2.440397486	3.204933616	2.704503747	3.002645054	ref19276	chr9	107180192	107180592	Dock3
15436	3.700551318	3.572709111	3.638336863	3.727774405	3.287400828	3.509605042	ref19277	chr9	107180774	107181174	Dock3
15437	4.579815285	3.101818377	4.419023835	4.822686052	4.836084753	4.587607554	ref19278	chr9	107184287	107185014	Dock3
15438	2.791118528	1.741416134	2.821704128	3.053544566	3.303841975	3.002645054	ref19279	chr9	107185419	107185819	Dock3
15439	2.836206417	2.045032351	3.123008551	3.672882647	3.303841975	3.6941421	ref19280	chr9	107186074	107186474	Dock3
15440	2.936235236	1.422733699	3.092474182	3.321685862	3.270770154	3.291424872	ref19281	chr9	107187471	107187871	Dock3
15441	2.646728618	2.204388111	2.415944442	2.828079311	2.74118441	2.641216347	ref19282	chr9	107188773	107189173	Dock3
15442	3.433447248	3.343605049	2.511364007	3.908346651	3.421518184	3.537457163	ref19283	chr9	107193162	107193562	AA543401
15443	3.904833137	3.131875611	3.517123276	4.098868557	3.707596342	3.875296488	ref19285	chr9	107193714	107194277	AA543401
15444	-0.864233301	-2.24564481	-0.547529682	-0.179116191	0.621677316	0.121499871	ref19287	chr9	107199176	107199576	Dock3
15445	-1.963768974	1.605211751	-0.547529682	-2.501044285	-2.837754303	-1.792770255	ref19288	chr9	107208899	107209299	Dock3
15446	3.839900901	3.832696641	3.37212821	2.415432359	1.41017321	1.60482211	ref19289	chr9	107255886	107256286	Mapkapk3
15447	1.294965294	1.055524725	0.674862739	0.534579624	-1.700250779	-0.635228978	ref19290	chr9	107300828	107301228	Cish
15448	3.740628757	4.197298686	4.349710744	4.196618348	3.768095564	3.515218649	ref19291	chr9	107534683	107535410	Tmem115
15449	1.603915535	1.576356888	2.174936343	2.142811904	1.498529085	1.221035544	ref19292	chr9	107537690	107538090	Tmem115
15450	3.625480885	4.015778546	4.073056729	4.062723993	3.637979128	3.591598415	ref19293	chr9	107538267	107538667	Tmem115
15451	1.887087586	1.980423269	2.745252067	2.253843217	1.634733468	1.583605624	ref19294	chr9	107539468	107539868	Cyb561d2
15452	4.597382565	3.622957301	3.680006043	3.935250834	2.890166152	2.466791959	ref19295	chr9	107565150	107565550	Tusc2
15453	5.61150013	6.166773819	6.348903642	5.437947153	5.077527563	5.140693436	ref19296	chr9	107570548	107570948	Hyal2
15454	4.381160946	4.315506729	4.656715393	3.656807884	3.328157636	3.147034963	ref19297	chr9	107577797	107578417	Hyal1
15455	3.608254471	3.944179749	3.627728764	2.316578972	2.340163489	1.958001139	ref19298	chr9	107580561	107580961	Nat6
15456	4.237304726	3.410524641	4.29041356	3.041213764	2.879236591	2.815129057	ref19299	chr9	107583487	107584087	Nat6
15457	2.284158539	2.446846155	2.600862158	1.24311681	0.621677316	1.449304532	ref19301	chr9	107598377	107598961	Sema3b
15458	3.177243335	3.01846263	3.659321889	2.938578852	2.462369422	2.920417956	ref19302	chr9	107681800	107682436	Sema3f
15459	5.790164049	5.471541983	5.897623148	5.493309151	5.194566984	5.111343256	ref19303	chr9	107850819	107851219	Rbm6
15460	9.36562696	8.991479772	9.174139179	8.862980904	8.547568873	8.509517156	ref19304	chr9	107852554	107853219	Rbm6
15461	1.294965294	2.045032351	1.885429725	0.958387333	0.197869607	0.121499871	ref19305	chr9	107900099	107900499	Mon1a
15462	6.279405009	5.811960183	5.877616271	6.032674786	5.622496796	5.497603106	ref19306	chr9	108045853	108046608	Ip6k1
15463	4.80441535	4.350012292	3.659321889	3.607480171	2.561416791	2.466791959	ref19307	chr9	108051467	108051867	Gmppb
15464	0.358159121	0.561710112	1.522859646	0.849452962	1.180167605	1.425653264	ref19309	chr9	108053785	108054185	Amigo3
15465	0.655140858	1.389943764	1.428222772	1.154307543	0.621677316	0.949733523	ref19311	chr9	108054402	108054802	Amigo3
15466	1.111519153	-0.195018737	1.273500177	0.221421739	0.332170698	0.234710481	ref19313	chr9	108054861	108055261	Amigo3
15467	8.131816427	8.15080707	8.962509166	8.110902656	7.827759275	7.764325196	ref19315	chr9	108206759	108207390	Dag1
15468	8.335602606	8.65683798	9.105076316	8.515067553	8.332546351	8.244143011	ref19316	chr9	108207415	108207815	Dag1
15469	7.422093426	6.795231969	8.036681219	7.214231361	6.949821818	7.042308425	ref19317	chr9	108208373	108208773	Dag1
15470	6.960619394	7.283785744	7.680968374	7.06691179	6.87546035	6.818254542	ref19318	chr9	108208818	108209548	Dag1
15471	5.687282717	4.956828885	4.948591746	5.036562406	4.415856849	4.212422414	ref19319	chr9	108391815	108392215	Usp4
15472	4.750476543	4.371166557	4.17857492	4.89298961	4.573332924	3.930956316	ref19320	chr9	108404427	108405430	Ccdc36
15473	8.228699983	7.430060246	6.949124401	6.856067806	6.223481863	6.243614726	ref19321	chr9	108463750	108464150	Ccdc71
15474	3.966968363	2.871812772	2.556806978	3.016231408	1.634733468	1.495474714	ref19322	chr9	108464237	108464637	Ccdc71
15475	8.559092746	7.565615188	8.056591075	7.845691043	7.30715881	7.312735379	ref19323	chr9	108533981	108534684	Qrich1
15476	5.451671006	3.938522114	5.187631415	4.973067228	4.580098212	4.415182648	ref19324	chr9	108541516	108541916	Qrich1
15477	3.590819877	3.050288076	2.25982524	2.870514577	2.324133379	2.157841718	ref19325	chr9	108572743	108573143	Wdr6
15478	3.897761088	3.826583518	3.493946954	2.692727458	1.959258675	2.099247064	ref19327	chr9	108575250	108575650	Wdr6
15479	4.303017566	4.173412461	3.595428272	3.476235638	3.18461351	3.21759646	ref19328	chr9	108575928	108576328	Wdr6
15480	0.183072414	1.688467254	0.903131727	1.285552076	1.14409835	1.352280078	ref19329	chr9	108578865	108579265	P4htm
15481	3.413751446	3.657806702	3.750150867	3.182652169	2.974743922	2.69166537	ref19330	chr9	108619943	108620343	Arih2
15482	8.28602172	8.141295435	7.807968246	8.077705778	7.949985046	7.818112621	ref19331	chr9	108644055	108644455	Arih2
15483	6.314348563	5.443854045	5.244284389	5.04276089	4.322117034	4.047886642	ref19332	chr9	108746769	108747169	Prkar2a
15484	2.879927795	2.7085515	2.021313153	1.326774739	1.249708538	1.352280078	ref19333	chr9	108797362	108797762	Ip6k2
15485	5.842665568	5.804203739	5.325299078	5.363141859	4.850146219	4.90446466	ref19334	chr9	108805780	108806180	Ip6k2
15486	4.033007125	4.026485052	4.412858462	4.293371581	4.137233809	4.173901569	ref19335	chr9	108826998	108827398	Celsr3
15487	4.661418004	4.890980182	5.13241951	4.694697008	4.623315811	4.900180484	ref19336	chr9	108827848	108828248	Celsr3
15488	3.509646874	3.850882114	3.959207652	3.248489982	3.157730216	3.32377365	ref19337	chr9	108828340	108828740	Celsr3
15489	4.644617872	5.390979811	5.063249111	4.545534081	4.507429144	4.797960726	ref19338	chr9	108829289	108830047	Celsr3
15490	3.311025145	3.657806702	4.025359987	4.145694413	4.037534295	4.256659454	ref19339	chr9	108831563	108832340	Celsr3
15491	5.128233026	4.617656517	5.721752872	5.458957647	4.926453827	5.220176542	ref19340	chr9	108848586	108849528	Celsr3
15492	-0.24756194	0.232402487	0.903131727	-0.735509539	-0.767364975	-0.283756608	ref19341	chr9	109019171	109019571	Pfkfb4
15493	-0.864233301	0.373265023	-0.206492764	-1.122532662	-0.911754884	-1.586319378	ref19343	chr9	109020044	109020791	Pfkfb4
15494	1.568726106	0.877737605	1.100168574	0.035008615	-0.205486088	-0.363926956	ref19344	chr9	109030540	109030940	Pfkfb4
15495	0.514278322	0.304552273	0.674862739	-0.735509539	-1.45924268	-1.792770255	ref19345	chr9	109043583	109043983	Shisa5
15496	3.993747694	4.216126947	4.126780304	3.538971393	2.476942223	2.69166537	ref19346	chr9	109065152	109065552	Atrip
15497	5.705622308	5.924995637	6.184920431	5.537874704	5.237992235	5.423415949	ref19347	chr9	109118082	109118582	Plxnb1
15498	2.123693867	0.156453634	0.674862739	1.480808368	0.906406793	1.562072462	ref19348	chr9	109826016	109826416	Spink8
15499	3.129742912	2.583624888	2.46444296	2.884386752	2.153200557	2.478333581	ref19349	chr9	109829816	109830488	3000002C10Rik
15500	4.370983161	4.499669365	3.92495809	3.39134674	2.628220161	2.630911339	ref19350	chr9	109875919	109876319	Cdc25a
15501	5.933644343	5.276796606	5.42056107	4.80090911	4.326146911	3.935150199	ref19351	chr9	109892264	109893282	Cdc25a
15502	7.224996467	6.414096302	7.114960682	6.442056562	6.030759621	6.016070195	ref19352	chr9	110034542	110035171	Map4
15503	4.849095929	4.119427777	4.66711324	3.901541473	3.375592979	3.463892068	ref19353	chr9	110035173	110035573	Map4
15504	3.22322954	3.161319389	3.916267129	2.692727458	2.628220161	2.478333581	ref19354	chr9	110038117	110038517	Map4
15505	4.781545201	5.135589114	5.102085777	4.272424642	3.919802386	3.70400672	ref19355	chr9	110040120	110040520	Map4
15506	3.452877778	3.711871859	4.17857492	2.842363537	2.753206938	2.986570291	ref19356	chr9	110052270	110052670	Map4
15507	6.62601591	6.367486881	6.435083686	5.962480088	5.587671432	5.514518141	ref19357	chr9	110087342	110088033	Dhx30
15508	6.730215722	5.52914225	5.281981654	5.079402734	4.318075869	4.350711078	ref19358	chr9	110204036	110204436	Smarcc1
15509	1.418700662	1.741416134	0.903131727	3.248489982	3.383349422	3.13249887	ref19359	chr9	110246191	110246591	Cspg5
15510	3.608254471	3.808087174	3.898726548	5.740223892	5.619216078	5.573551959	ref19360	chr9	110246733	110247133	Cspg5
15511	-0.378806474	-0.008605613	-0.547529682	2.336898956	1.498529085	2.069032451	ref19361	chr9	110250883	110251283	Cspg5
15512	-1.963768974	-0.195018737	-1.647065355	-3.23800988	-2.837754303	-3.171281878	ref19362	chr9	110312609	110313009	Elp6
15513	3.332163912	3.410524641	3.167631542	2.577907056	1.782832107	1.873112241	ref19363	chr9	110321011	110321411	Elp6
15514	3.289572035	3.608778366	2.946459159	3.148571174	2.704503747	2.787560797	ref19364	chr9	110321416	110321816	Elp6
15515	3.854584947	3.814279008	4.356151357	3.401029294	3.121088372	3.002645054	ref19365	chr9	110385006	110385406	Ptpn23
15516	4.793025594	3.808087174	4.502681764	3.894704043	3.436507358	3.955938672	ref19366	chr9	110427384	110428183	Klhl18
15517	1.111519153	1.286850271	1.160289567	0.462429838	0.394906454	0.656537146	ref19367	chr9	110428422	110428822	Klhl18
15518	7.023698077	5.702722422	7.128192174	6.292721572	6.132063883	6.05416659	ref19368	chr9	110547492	110547892	Setd2
15519	6.819930878	6.725488129	6.680647668	6.144974325	5.995768333	5.672325168	ref19369	chr9	110548384	110548784	Setd2
