"seqnames" "start" "end" "RIP4" "RIP5" "RIP6" "RIP1" "RIP2" "RIP3" "GeneID"
"21045" "chrX" 21231426 21232156 31 34 23 41 42 34 "Gm6938"
"21046" "chrX" 21231426 21232156 31 34 23 41 42 34 "Ppp1r2-ps7"
"21047" "chrX" 21231426 21232156 31 34 23 41 42 34 "Klhl13"
"21048" "chrX" 21231426 21232156 31 34 23 41 42 34 "Gm5934"
"21049" "chrX" 21231426 21232156 31 34 23 41 42 34 "Gm4297"
"21050" "chrX" 21231426 21232156 31 34 23 41 42 34 "Gm5935"
"21051" "chrX" 21231426 21232156 31 34 23 41 42 34 "Gm5169"
"21052" "chrX" 21237161 21237561 6 2 9 10 12 5 "Slc6a14"
"21053" "chrX" 21237161 21237561 6 2 9 10 12 5 "Gm5124"
"21054" "chrX" 21237161 21237561 6 2 9 10 12 5 "Agtr2"
"21055" "chrX" 21237161 21237561 6 2 9 10 12 5 "Gm6938"
"21056" "chrX" 21237161 21237561 6 2 9 10 12 5 "Ppp1r2-ps7"
"21057" "chrX" 21237161 21237561 6 2 9 10 12 5 "Klhl13"
"21058" "chrX" 21237161 21237561 6 2 9 10 12 5 "Gm5934"
"21059" "chrX" 21237161 21237561 6 2 9 10 12 5 "Gm4297"
"21060" "chrX" 21237161 21237561 6 2 9 10 12 5 "Gm5935"
"21061" "chrX" 21237161 21237561 6 2 9 10 12 5 "Gm5169"
"21062" "chrX" 21244961 21245361 27 13 31 27 36 28 "Slc6a14"
"21063" "chrX" 21244961 21245361 27 13 31 27 36 28 "Gm5124"
"21064" "chrX" 21244961 21245361 27 13 31 27 36 28 "Agtr2"
"21065" "chrX" 21244961 21245361 27 13 31 27 36 28 "Gm6938"
"21066" "chrX" 21244961 21245361 27 13 31 27 36 28 "Ppp1r2-ps7"
"21067" "chrX" 21244961 21245361 27 13 31 27 36 28 "Klhl13"
"21068" "chrX" 21244961 21245361 27 13 31 27 36 28 "Gm5934"
"21069" "chrX" 21244961 21245361 27 13 31 27 36 28 "Gm4297"
"21070" "chrX" 21244961 21245361 27 13 31 27 36 28 "Gm5935"
"21071" "chrX" 21244961 21245361 27 13 31 27 36 28 "Gm5169"
"21072" "chrX" 21362742 21363142 29 11 11 40 40 6 "Slc6a14"
"21073" "chrX" 21362742 21363142 29 11 11 40 40 6 "Gm5124"
"21074" "chrX" 21362742 21363142 29 11 11 40 40 6 "Agtr2"
"21075" "chrX" 21362742 21363142 29 11 11 40 40 6 "Ppp1r2-ps7"
"21076" "chrX" 21362742 21363142 29 11 11 40 40 6 "Ppp1r2-ps7"
"21077" "chrX" 21362742 21363142 29 11 11 40 40 6 "Klhl13"
"21078" "chrX" 21362742 21363142 29 11 11 40 40 6 "Gm5934"
"21079" "chrX" 21362742 21363142 29 11 11 40 40 6 "Gm4297"
"21080" "chrX" 21362742 21363142 29 11 11 40 40 6 "Gm5935"
"21081" "chrX" 21362742 21363142 29 11 11 40 40 6 "Gm5169"
"21082" "chrX" 21362742 21363142 29 11 11 40 40 6 "Gm1993"
"21083" "chrX" 21408049 21408574 35 28 58 37 32 26 "Slc6a14"
"21084" "chrX" 21408049 21408574 35 28 58 37 32 26 "Agtr2"
"21085" "chrX" 21408049 21408574 35 28 58 37 32 26 "Ppp1r2-ps7"
"21086" "chrX" 21408049 21408574 35 28 58 37 32 26 "Ppp1r2-ps7"
"21087" "chrX" 21408049 21408574 35 28 58 37 32 26 "Klhl13"
"21088" "chrX" 21408049 21408574 35 28 58 37 32 26 "Gm5934"
"21089" "chrX" 21408049 21408574 35 28 58 37 32 26 "Gm4297"
"21090" "chrX" 21408049 21408574 35 28 58 37 32 26 "Gm5935"
"21091" "chrX" 21408049 21408574 35 28 58 37 32 26 "Gm5169"
"21092" "chrX" 21408049 21408574 35 28 58 37 32 26 "Gm1993"
"21093" "chrX" 21467668 21468689 30 15 37 42 22 7 "Slc6a14"
"21094" "chrX" 21467668 21468689 30 15 37 42 22 7 "Agtr2"
"21095" "chrX" 21467668 21468689 30 15 37 42 22 7 "Ppp1r2-ps7"
"21096" "chrX" 21467668 21468689 30 15 37 42 22 7 "Ppp1r2-ps7"
"21097" "chrX" 21467668 21468689 30 15 37 42 22 7 "Klhl13"
"21098" "chrX" 21467668 21468689 30 15 37 42 22 7 "Gm5934"
"21099" "chrX" 21467668 21468689 30 15 37 42 22 7 "Gm4297"
"21100" "chrX" 21467668 21468689 30 15 37 42 22 7 "Gm5935"
"21101" "chrX" 21467668 21468689 30 15 37 42 22 7 "Gm5169"
"21102" "chrX" 21467668 21468689 30 15 37 42 22 7 "Gm1993"
"21103" "chrX" 21759074 21759474 2 3 5 9 5 9 "Ppp1r2-ps7"
"21104" "chrX" 21759074 21759474 2 3 5 9 5 9 "Wdr44"
"21105" "chrX" 21759074 21759474 2 3 5 9 5 9 "Gm4907"
"21106" "chrX" 21759074 21759474 2 3 5 9 5 9 "Ppp1r2-ps7"
"21107" "chrX" 21759074 21759474 2 3 5 9 5 9 "Klhl13"
"21108" "chrX" 21759074 21759474 2 3 5 9 5 9 "Gm5934"
"21109" "chrX" 21759074 21759474 2 3 5 9 5 9 "Gm4297"
"21110" "chrX" 21759074 21759474 2 3 5 9 5 9 "Gm5935"
"21111" "chrX" 21759074 21759474 2 3 5 9 5 9 "Gm5169"
"21112" "chrX" 21759074 21759474 2 3 5 9 5 9 "Gm1993"
"21113" "chrX" 22000471 22000871 3 2 3 3 11 5 "Ppp1r2-ps7"
"21114" "chrX" 22000471 22000871 3 2 3 3 11 5 "Wdr44"
"21115" "chrX" 22000471 22000871 3 2 3 3 11 5 "Gm4907"
"21116" "chrX" 22000471 22000871 3 2 3 3 11 5 "Ppp1r2-ps7"
"21117" "chrX" 22000471 22000871 3 2 3 3 11 5 "Klhl13"
"21118" "chrX" 22000471 22000871 3 2 3 3 11 5 "Gm5934"
"21119" "chrX" 22000471 22000871 3 2 3 3 11 5 "Gm4297"
"21120" "chrX" 22000471 22000871 3 2 3 3 11 5 "Gm5935"
"21121" "chrX" 22000471 22000871 3 2 3 3 11 5 "Gm5169"
"21122" "chrX" 22000471 22000871 3 2 3 3 11 5 "Gm1993"
"21123" "chrX" 22000883 22001589 22 17 16 17 56 16 "Ppp1r2-ps7"
"21124" "chrX" 22000883 22001589 22 17 16 17 56 16 "Wdr44"
"21125" "chrX" 22000883 22001589 22 17 16 17 56 16 "Gm4907"
"21126" "chrX" 22000883 22001589 22 17 16 17 56 16 "Ppp1r2-ps7"
"21127" "chrX" 22000883 22001589 22 17 16 17 56 16 "Klhl13"
"21128" "chrX" 22000883 22001589 22 17 16 17 56 16 "Gm5934"
"21129" "chrX" 22000883 22001589 22 17 16 17 56 16 "Gm4297"
"21130" "chrX" 22000883 22001589 22 17 16 17 56 16 "Gm5935"
"21131" "chrX" 22000883 22001589 22 17 16 17 56 16 "Gm5169"
"21132" "chrX" 22000883 22001589 22 17 16 17 56 16 "Gm1993"
"21133" "chrX" 22035453 22035853 60 34 82 129 59 87 "Ppp1r2-ps7"
"21134" "chrX" 22035453 22035853 60 34 82 129 59 87 "Wdr44"
"21135" "chrX" 22035453 22035853 60 34 82 129 59 87 "Gm4907"
"21136" "chrX" 22035453 22035853 60 34 82 129 59 87 "Ppp1r2-ps7"
"21137" "chrX" 22035453 22035853 60 34 82 129 59 87 "Klhl13"
"21138" "chrX" 22035453 22035853 60 34 82 129 59 87 "Gm5934"
"21139" "chrX" 22035453 22035853 60 34 82 129 59 87 "Gm4297"
"21140" "chrX" 22035453 22035853 60 34 82 129 59 87 "Gm5935"
"21141" "chrX" 22035453 22035853 60 34 82 129 59 87 "Gm5169"
"21142" "chrX" 22035453 22035853 60 34 82 129 59 87 "Gm1993"
"21143" "chrX" 22045321 22046185 16 9 29 24 7 21 "Ppp1r2-ps7"
"21144" "chrX" 22045321 22046185 16 9 29 24 7 21 "Wdr44"
"21145" "chrX" 22045321 22046185 16 9 29 24 7 21 "Gm4907"
"21146" "chrX" 22045321 22046185 16 9 29 24 7 21 "Ppp1r2-ps7"
"21147" "chrX" 22045321 22046185 16 9 29 24 7 21 "Klhl13"
"21148" "chrX" 22045321 22046185 16 9 29 24 7 21 "Gm5934"
"21149" "chrX" 22045321 22046185 16 9 29 24 7 21 "Gm4297"
"21150" "chrX" 22045321 22046185 16 9 29 24 7 21 "Gm5935"
"21151" "chrX" 22045321 22046185 16 9 29 24 7 21 "Gm5169"
"21152" "chrX" 22045321 22046185 16 9 29 24 7 21 "Gm1993"
"21153" "chrX" 22532217 22532926 20 23 27 33 18 20 "Wdr44"
"21154" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm4907"
"21155" "chrX" 22532217 22532926 20 23 27 33 18 20 "Klhl13"
"21156" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm5934"
"21157" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm4297"
"21158" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm5935"
"21159" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm14351"
"21160" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm5169"
"21161" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm1993"
"21162" "chrX" 22532217 22532926 20 23 27 33 18 20 "Gm5168"
"21163" "chrX" 22645278 22647348 31 25 43 50 35 37 "Wdr44"
"21164" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm4907"
"21165" "chrX" 22645278 22647348 31 25 43 50 35 37 "Klhl13"
"21166" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm5934"
"21167" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm4297"
"21168" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm5935"
"21169" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm14351"
"21170" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm5169"
"21171" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm1993"
"21172" "chrX" 22645278 22647348 31 25 43 50 35 37 "Gm5168"
"21173" "chrX" 22875116 22875516 1 5 13 18 15 10 "Wdr44"
"21174" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm4907"
"21175" "chrX" 22875116 22875516 1 5 13 18 15 10 "Klhl13"
"21176" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm5934"
"21177" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm4297"
"21178" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm5935"
"21179" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm14351"
"21180" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm5169"
"21181" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm1993"
"21182" "chrX" 22875116 22875516 1 5 13 18 15 10 "Gm5168"
"21183" "chrX" 23222652 23223052 3 7 5 131 156 234 "Wdr44"
"21184" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm4907"
"21185" "chrX" 23222652 23223052 3 7 5 131 156 234 "Klhl13"
"21186" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm5934"
"21187" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm4297"
"21188" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm5935"
"21189" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm14351"
"21190" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm5169"
"21191" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm1993"
"21192" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm5168"
"21193" "chrX" 23222652 23223052 3 7 5 131 156 234 "Gm2012"
"21194" "chrX" 23225430 23226132 14 12 28 264 331 529 "Wdr44"
"21195" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm4907"
"21196" "chrX" 23225430 23226132 14 12 28 264 331 529 "Klhl13"
"21197" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm5934"
"21198" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm4297"
"21199" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm5935"
"21200" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm14351"
"21201" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm5169"
"21202" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm1993"
"21203" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm5168"
"21204" "chrX" 23225430 23226132 14 12 28 264 331 529 "Gm2012"
"21205" "chrX" 23226504 23226904 9 2 9 152 162 184 "Wdr44"
"21206" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm4907"
"21207" "chrX" 23226504 23226904 9 2 9 152 162 184 "Klhl13"
"21208" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm5934"
"21209" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm4297"
"21210" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm5935"
"21211" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm14351"
"21212" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm5169"
"21213" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm1993"
"21214" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm5168"
"21215" "chrX" 23226504 23226904 9 2 9 152 162 184 "Gm2012"
"21216" "chrX" 23227496 23227896 23 9 16 338 220 370 "Wdr44"
"21217" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm4907"
"21218" "chrX" 23227496 23227896 23 9 16 338 220 370 "Klhl13"
"21219" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm5934"
"21220" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm4297"
"21221" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm5935"
"21222" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm14351"
"21223" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm5169"
"21224" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm1993"
"21225" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm5168"
"21226" "chrX" 23227496 23227896 23 9 16 338 220 370 "Gm2012"
"21227" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Wdr44"
"21228" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm4907"
"21229" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Klhl13"
"21230" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm5934"
"21231" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm4297"
"21232" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm5935"
"21233" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm14351"
"21234" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm5169"
"21235" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm1993"
"21236" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm5168"
"21237" "chrX" 23235363 23235763 205 124 215 6879 5487 3627 "Gm2012"
"21238" "chrX" 23523157 23523557 5 6 10 9 2 3 "Wdr44"
"21239" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm4907"
"21240" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm5934"
"21241" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm4297"
"21242" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm5935"
"21243" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm14351"
"21244" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm5169"
"21245" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm1993"
"21246" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm5168"
"21247" "chrX" 23523157 23523557 5 6 10 9 2 3 "Gm2012"
"21248" "chrX" 23535016 23535416 3 8 9 7 19 8 "Wdr44"
"21249" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm4907"
"21250" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm5934"
"21251" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm4297"
"21252" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm5935"
"21253" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm14351"
"21254" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm5169"
"21255" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm1993"
"21256" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm5168"
"21257" "chrX" 23535016 23535416 3 8 9 7 19 8 "Gm2012"
"21258" "chrX" 23607076 23607777 115 119 122 57 96 69 "Wdr44"
"21259" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm4907"
"21260" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm5934"
"21261" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm4297"
"21262" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm5935"
"21263" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm14351"
"21264" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm5169"
"21265" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm1993"
"21266" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm5168"
"21267" "chrX" 23607076 23607777 115 119 122 57 96 69 "Gm2012"
"21268" "chrX" 23608125 23608525 72 50 84 24 45 30 "Wdr44"
"21269" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm4907"
"21270" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm5934"
"21271" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm4297"
"21272" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm5935"
"21273" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm14351"
"21274" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm5169"
"21275" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm1993"
"21276" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm5168"
"21277" "chrX" 23608125 23608525 72 50 84 24 45 30 "Gm2012"
"21278" "chrX" 23610734 23611370 117 77 115 44 32 84 "Wdr44"
"21279" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm4907"
"21280" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm5934"
"21281" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm4297"
"21282" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm5935"
"21283" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm14351"
"21284" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm5169"
"21285" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm1993"
"21286" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm5168"
"21287" "chrX" 23610734 23611370 117 77 115 44 32 84 "Gm2012"
"21288" "chrX" 23611484 23611884 14 22 43 11 4 8 "Wdr44"
"21289" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm4907"
"21290" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm5934"
"21291" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm4297"
"21292" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm5935"
"21293" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm14351"
"21294" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm5169"
"21295" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm1993"
"21296" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm5168"
"21297" "chrX" 23611484 23611884 14 22 43 11 4 8 "Gm2012"
"21298" "chrX" 23627078 23627740 130 107 151 87 61 78 "Wdr44"
"21299" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm4907"
"21300" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm5934"
"21301" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm4297"
"21302" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm5935"
"21303" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm14351"
"21304" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm5169"
"21305" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm1993"
"21306" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm5168"
"21307" "chrX" 23627078 23627740 130 107 151 87 61 78 "Gm2012"
"21308" "chrX" 23633123 23633523 53 32 40 33 44 53 "Wdr44"
"21309" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm4907"
"21310" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm5934"
"21311" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm4297"
"21312" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm5935"
"21313" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm14351"
"21314" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm5169"
"21315" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm1993"
"21316" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm5168"
"21317" "chrX" 23633123 23633523 53 32 40 33 44 53 "Gm2012"
"21318" "chrX" 23648637 23649262 97 119 124 94 80 70 "Wdr44"
"21319" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm4907"
"21320" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm5934"
"21321" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm4297"
"21322" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm5935"
"21323" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm14351"
"21324" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm5169"
"21325" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm1993"
"21326" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm5168"
"21327" "chrX" 23648637 23649262 97 119 124 94 80 70 "Gm2012"
"21328" "chrX" 23660921 23661321 34 55 71 40 54 41 "Wdr44"
"21329" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm4907"
"21330" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm5934"
"21331" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm4297"
"21332" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm5935"
"21333" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm14351"
"21334" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm5169"
"21335" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm1993"
"21336" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm5168"
"21337" "chrX" 23660921 23661321 34 55 71 40 54 41 "Gm2012"
"21338" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Wdr44"
"21339" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm4907"
"21340" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm5934"
"21341" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm4297"
"21342" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm5935"
"21343" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm14351"
"21344" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm14346"
"21345" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm5169"
"21346" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm1993"
"21347" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm5168"
"21348" "chrX" 23756485 23756885 546 669 608 575 1054 640 "Gm2012"
"21349" "chrX" 23776010 23776722 25 24 23 26 14 20 "Wdr44"
"21350" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm4907"
"21351" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm5934"
"21352" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm4297"
"21353" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm5935"
"21354" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm14351"
"21355" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm14346"
"21356" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm5169"
"21357" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm1993"
"21358" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm5168"
"21359" "chrX" 23776010 23776722 25 24 23 26 14 20 "Gm2012"
"21360" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm5934"
"21361" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm4297"
"21362" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm5935"
"21363" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm14351"
"21364" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm14346"
"21365" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm3701"
"21366" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm5169"
"21367" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm1993"
"21368" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm5168"
"21369" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm2012"
"21370" "chrX" 24485954 24486354 1 0 2 2 10 3 "Gm2030"
"21371" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm10486"
"21372" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm14351"
"21373" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm14346"
"21374" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm3701"
"21375" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm1993"
"21376" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm5168"
"21377" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm2012"
"21378" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm2030"
"21379" "chrX" 25496368 25496768 55 37 55 66 44 43 "Slx"
"21380" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm14525"
"21381" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm6121"
"21382" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm10488"
"21383" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm10058"
"21384" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm14819"
"21385" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm10147"
"21386" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm14632"
"21387" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm10147"
"21388" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm14632"
"21389" "chrX" 25496368 25496768 55 37 55 66 44 43 "Gm10230"
"21390" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm10486"
"21391" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm10487"
"21392" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm14351"
"21393" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm14346"
"21394" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm3701"
"21395" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm5168"
"21396" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm2012"
"21397" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm2030"
"21398" "chrX" 25661897 25662639 4 14 20 21 19 35 "Slx"
"21399" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm14525"
"21400" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm6121"
"21401" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm10488"
"21402" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm10058"
"21403" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm14819"
"21404" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm10147"
"21405" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm14632"
"21406" "chrX" 25661897 25662639 4 14 20 21 19 35 "Gm10147"
